participantcode,std_female,gpa,prior_num_guess,post_num_guess,s0,s1,s2,s3,s4,s5,s6,s7,s8,s9,orig_correct,fn_correct,answers_correct,std_male,female_r1,female_r2,female_r3,extrovert,agreeable,conscientious,neurotic,open,riskaversion,wtp,I,overconfidence,underconfidence,overoptimism,uncertainty1,uncertainty2,prior_minus_orig,wtpcategory,prior_downside1,post_downside,updates,gradeup_s0,gradedown_s0,betteroff_s0,worseoff_s0,gradeup_s1,gradedown_s1,betteroff_s1,worseoff_s1,gradeup_s2,gradedown_s2,betteroff_s2,worseoff_s2,gradeup_s3,gradedown_s3,betteroff_s3,worseoff_s3,gradeup_s4,gradedown_s4,betteroff_s4,worseoff_s4,gradeup_s5,gradedown_s5,betteroff_s5,worseoff_s5,gradeup_s6,gradedown_s6,betteroff_s6,worseoff_s6,gradeup_s7,gradedown_s7,betteroff_s7,worseoff_s7,gradeup_s8,gradedown_s8,betteroff_s8,worseoff_s8,gradeup_s9,gradedown_s9,betteroff_s9,worseoff_s9,irrational,everasked,num_asked,num_asked_imp
1ua44ziu,1,2.799999952316284,14,10,0,0,0,0,0,0,0,1,0,0,8,8,10,0,NA,NA,NA,1.5,3.5,2.5,5,3,2,0,0,0.25,0.75,4,0.75,2.3475000858306885,6,-1,0.75,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2omlmamq,1,3.759999990463257,16,16,0,0,0,0,1,1,1,1,1,1,15,16,16,0,NA,NA,NA,2,5,4,4.5,5,2,1.5,1,0.675000011920929,0.15666666626930237,0,0.25,2.2274999618530273,1,-1,0.15000000596046448,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
pw5g8akl,1,3.9100000858306885,15,16,0,0,0,0,0,1,1,1,1,1,13,15,15,0,0,1,0,1.5,2,3.5,5,3,0.5249999761581421,1,1,0.23999999463558197,0.09785714745521545,0,0.20000000298023224,1.7999999523162842,2,0,0.10000000149011612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,3
iz5vvkq2,1,4,15,15,0,0,0,0,0,0,0,1,1,1,12,13,13,0,0,0,NA,1.5,3,3,2,3.5,2,0,0,0.5714285969734192,0,2,0.05000000074505806,0.42750000953674316,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
6mqknfps,1,2.799999952316284,3,14,0,0,0,0,0,0,0,0,0,0,14,14,15,0,NA,NA,NA,4,3.5,3.5,4.5,4,0.5249999761581421,-1.5,0,0.25,0.3392857015132904,-12,0.4000000059604645,3.240000009536743,-11,-1,0,0.30000001192092896,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
vmkw03d4,1,3.1489999294281006,14,13,0,0,0,0,0,0,0,0,0,1,10,10,10,0,1,1,0,2,4.5,3,3.5,4.5,0.28999999165534973,-1,0,0.4830000102519989,0.12999999523162842,4,0.10000000149011612,0.8999999761581421,4,-1,0.05000000074505806,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,2.9640719890594482
vwfu5mbj,1,3.9000000953674316,13,13,0,0,0,0,0,0,0,1,0,1,11,11,13,0,1,0,NA,2.5,4,4.5,3,4,2,0,0,0.4000000059604645,0.3384615480899811,0,0.800000011920929,13.600000381469727,2,-1,0.4000000059604645,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
6nbnuqcy,1,3.4000000953674316,17,14,0,0,0,0,1,1,1,1,1,1,12,12,13,0,0,1,0,2,3,3,4,2,0.5249999761581421,1.5,1,0.508571445941925,0.11666666716337204,4,0.30000001192092896,2.700000047683716,5,1,0.15000000596046448,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
xxwwyvwq,1,3.799999952316284,9,9,0,0,0,0,0,0,0,1,0,0,9,9,10,0,NA,NA,NA,2,3.5,3,4.5,4,0.5249999761581421,0,0,0.32499998807907104,0.1688888967037201,-1,0.699999988079071,8.859999656677246,0,-1,0.5,0.4000000059604645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
jxi9ws2c,1,4,16,14,0,0,0,0,0,1,1,1,1,1,12,12,14,0,NA,NA,NA,2,3.5,3.5,5,4.5,0.20000000298023224,1,1,0.7666666507720947,0.05384615436196327,2,0.6000000238418579,5.039999961853027,4,0,0.5,0.15000000596046448,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
mkwmtvq4,1,2.799999952316284,12,9,0,0,0,0,0,0,0,1,1,1,7,7,8,0,1,1,1,4,4,4,3,2.5,0.5249999761581421,0,0,0.4318181872367859,0.5,4,0.75,9.987500190734863,5,-1,0.550000011920929,0.5,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2.3712575435638428
pws0sxzh,1,3.869999885559082,14,13,0,0,0,1,1,1,1,1,1,1,10,10,10,0,NA,NA,NA,2,2,4,3,3,2,2,1,0.39000001549720764,0.18444444239139557,4,0.8999999761581421,5.162399768829346,4,1,0.800000011920929,0.4000000059604645,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
x3cs2zaf,1,2.799999952316284,11,11,0,0,0,0,0,0,0,0,0,1,10,10,13,0,NA,NA,NA,4.5,3.5,3,2.5,5,0.20000000298023224,-1,0,0.404285728931427,0.125,-2,0.6000000238418579,6.190000057220459,1,-1,0.15000000596046448,0.30000001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
sh7g2non,1,3.640000104904175,12,12,0,0,0,0,0,0,0,0,0,0,11,11,12,0,NA,NA,NA,3,4.5,4.5,4.5,4.5,2,-1.5,0,0.2775000035762787,0.33454546332359314,0,0.8999999761581421,10.09000015258789,1,-1,0.75,0.44999998807907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1i1fskzj,1,4,10,12,0,0,0,0,0,0,0,0,0,0,11,11,10,0,NA,NA,NA,3,2,5,3,4,1.3350000381469727,-1.5,0,0.8199999928474426,0.2222222238779068,0,0.5,2.25,-1,1,0.5,0.5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wnmy965s,1,3.200000047683716,3,10,0,0,0,0,0,0,0,0,0,1,9,9,9,0,0,NA,NA,3.5,2.5,3.5,4,5,2,-1,0,0.5809090733528137,0.1875,-6,0.5,3.6600000858306885,-6,-1,0,0.10000000149011612,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
9klc3uhu,1,3.9000000953674316,17,15,0,0,0,0,0,0,1,1,1,1,8,8,9,0,NA,NA,NA,4,3,4,4.5,4,2,0.5,1,0.8863636255264282,0.20624999701976776,8,0.3499999940395355,2.627500057220459,9,0,0.3499999940395355,0.41999998688697815,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
6u61prhu,1,3.940000057220459,17,12,0,0,0,0,0,0,0,1,0,0,11,13,13,0,1,NA,NA,1.5,3.5,4.5,3.5,4.5,0.5249999761581421,0,0,0.6528571248054504,0.1599999964237213,4,0.5,2.4263999462127686,6,-1,0.49000000953674316,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
gk5sgyr6,1,3.799999952316284,13,11,0,0,0,0,0,1,1,1,1,1,9,9,10,0,NA,NA,NA,4.5,4,5,1.5,4.5,1.3350000381469727,1,1,0.3499999940395355,0.23888888955116272,3,0.019999999552965164,0.17640000581741333,4,1,0.019999999552965164,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
jugd5bji,1,3.799999952316284,16,15,0,0,0,0,0,0,0,0,0,1,4,4,4,0,0,NA,NA,4,4,3.5,2.5,3.5,2,-1,0,0.47749999165534973,0.6000000238418579,12,1,0,12,-1,0,0.41999998688697815,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
xglle2p6,1,3.799999952316284,15,15,0,0,0,0,0,0,1,0,1,1,9,9,9,0,1,NA,NA,4,4,3.5,2,4.5,2,0.5,1,0.7181817889213562,0.125,6,0.9300000071525574,4.449900150299072,6,1,0.8799999952316284,0.019999999552965164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1
fx97bxv2,1,2.799999952316284,11,10,0,0,0,0,0,0,0,0,0,0,11,11,12,0,1,1,NA,2,2,2.5,3.5,4,0.5249999761581421,-1.5,0,0.3375000059604645,0.2954545319080353,-1,0.25,3.827500104904175,0,-1,0.15000000596046448,0.4000000059604645,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
zsj1ha1l,1,3.930000066757202,11,10,0,0,0,0,0,0,0,1,1,1,8,8,7,0,1,NA,NA,2.5,3.5,4.5,4.5,5,2,0,0,0.692307710647583,0.05833333730697632,4,0.8500000238418579,10.987500190734863,3,1,0.6499999761581421,0.6000000238418579,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,1
28ebotk0,1,3.4000000953674316,13,10,0,0,0,0,0,0,0,1,1,1,9,9,10,0,1,NA,NA,2.5,4.5,5,4,2.5,0.20000000298023224,0,0,0.3100000023841858,0.08888889104127884,3,0.6000000238418579,5.400000095367432,4,-1,0.30000001192092896,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
ql67e6bf,1,3,14,15,0,0,0,0,0,0,0,1,1,1,6,8,8,0,0,0,NA,4.5,4,3.5,3,3,0.5249999761581421,0,0,0.4375,0.1071428582072258,6,0.5,4.5,8,-1,0.5,0.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
w9w2ktpr,1,2.9000000953674316,15,7,0,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,3.5,4.5,2.5,2.5,4.5,0.20000000298023224,-1.5,0,0.7785714268684387,0.2199999988079071,9,0.800000011920929,6.840000152587891,9,-1,0.699999988079071,0.4000000059604645,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
c2tw16l6,1,3.630000114440918,10,10,0,0,0,0,0,0,0,0,1,0,10,11,11,0,1,0,0,2.5,3,3,4.5,2.5,0.5249999761581421,-0.5,0,0.3611111044883728,0.5249999761581421,-1,0.5,6.739999771118164,0,-1,0.30000001192092896,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2.3712575435638428
s9q4utr3,1,3,5,6,0,0,0,0,0,0,0,0,0,0,5,5,6,0,0,1,0,2.5,4,5,4,2.5,2,-1.5,0,0.5,0.25999999046325684,-1,0.5,5.849999904632568,0,-1,0.20000000298023224,0.30000001192092896,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3
zeslcl3z,1,3.299999952316284,6,6,0,0,0,0,0,0,1,1,1,1,6,6,6,0,0,NA,NA,2.5,5,3.5,2.5,3,2,0.5,1,0.5192307829856873,0.25,0,0.5,7.610000133514404,0,1,0.20000000298023224,0.15000000596046448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4njgy24n,1,3.799999952316284,15,14,0,0,0,0,0,0,0,0,0,0,16,16,15,0,NA,NA,NA,2,4,3,2,3.5,0.20000000298023224,-1.5,0,0.2200000137090683,0.3035714328289032,0,0.4000000059604645,4.559999942779541,-1,1,0.30000001192092896,0.8999999761581421,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ianm90kw,1,3,15,10,0,0,0,0,0,0,0,0,1,1,8,8,7,0,NA,NA,NA,4,4,2.5,4.5,5,0.5249999761581421,-0.5,0,0.7923076748847961,0.1666666716337204,8,0.5,5.849999904632568,7,0,0.30000001192092896,0.10000000149011612,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
dx6y6i41,1,2.9000000953674316,14,12,0,0,0,0,0,0,0,0,0,0,12,12,13,0,NA,NA,NA,4,1.5,2,2,4,2,-1.5,0,0.22857142984867096,0.42916667461395264,1,0.6499999761581421,7.947500228881836,2,-1,0.4000000059604645,0.550000011920929,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ocmrgunj,1,3.700000047683716,14,15,0,0,0,0,0,1,1,1,1,1,14,14,13,0,1,NA,NA,2.5,4,3,3,2.5,1.3350000381469727,1,1,0.6428571343421936,0.0833333358168602,1,0.3499999940395355,2.047499895095825,0,1,0.3499999940395355,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
5q0arsnw,1,2.9000000953674316,15,11,0,0,0,0,0,0,0,0,1,1,11,11,12,0,NA,NA,NA,2,3.5,3,2.5,5,0.5249999761581421,-0.5,0,0.7142857313156128,0.2541666626930237,3,0.5,6.099999904632568,4,-1,0.25,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
g9m5wxg0,1,2.930000066757202,12,12,0,0,0,0,0,0,0,1,1,1,10,10,12,0,NA,NA,NA,3,4,5,3.5,4.5,2,0,0,0.4712499976158142,0.5318182110786438,0,0.949999988079071,4.789899826049805,2,-1,0.8999999761581421,0.8500000238418579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
ug3az3lt,1,3.799999952316284,16,16,0,0,0,0,0,1,1,1,1,1,14,14,15,0,1,0,NA,4,1.5,4.5,1.5,5,0.20000000298023224,1,1,0.3059999942779541,0.08571428805589676,1,0.20000000298023224,1.440000057220459,2,1,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,2,2
nmd6sft4,1,3.799999952316284,14,12,0,0,0,0,1,1,1,1,1,1,11,13,13,0,NA,NA,NA,3.5,3,4.5,1.5,5,0.20000000298023224,1.5,1,0.47857141494750977,0.23333333432674408,1,0.4000000059604645,4.389999866485596,3,1,0.20000000298023224,0.30000001192092896,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
o4hkx6d8,1,3.5,12,11,0,0,0,0,0,0,0,0,0,0,9,9,9,0,NA,NA,NA,3,2.5,3,5,2,0.20000000298023224,-1.5,0,0.43090909719467163,0.3125,3,0.8999999761581421,8.260000228881836,3,-1,0.800000011920929,0.4699999988079071,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mjjhgpst,1,3.299999952316284,12,11,0,0,0,0,0,0,0,0,1,0,10,10,10,0,NA,NA,NA,3.5,3,2.5,4,5,2,-0.5,0,0.6255555748939514,0.20000000298023224,2,0.5299999713897705,6.007500171661377,2,-1,0.3499999940395355,0.3199999928474426,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
05p8pdws,1,3.299999952316284,13,13,0,0,0,1,1,1,1,1,1,1,10,13,13,0,1,0,0,3.5,3.5,4,4,3,0.20000000298023224,2,1,0.3199999928474426,0.24833333492279053,0,0.6000000238418579,8.600000381469727,3,-1,0.30000001192092896,0.30000001192092896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,2.3712575435638428
pyvj81vd,1,3.700000047683716,17,17,0,0,0,0,0,1,1,1,1,1,14,17,17,0,NA,NA,NA,4,4.5,4,3,3,0.5249999761581421,1,1,0.7333333492279053,0.10625000298023224,0,0.30000001192092896,1.8899999856948853,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5rahexo4,1,3.4000000953674316,13,12,0,0,0,0,0,1,1,1,1,1,11,11,12,0,NA,NA,NA,2,4,4,4,4.5,2,1,1,0.550000011920929,0.2772727310657501,1,0.800000011920929,9.90999984741211,2,1,0.6000000238418579,0.800000011920929,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5iqfk4m9,1,2.5,9,11,0,0,0,0,0,0,0,1,1,1,11,9,9,0,NA,NA,NA,5,4.5,4,2,3.5,2,0,0,0.7181817889213562,0.02500000037252903,0,0.699999988079071,6.690000057220459,-2,1,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
gvqdc5ny,1,3.3299999237060547,14,14,0,0,0,0,1,1,0,1,1,1,12,12,14,0,1,NA,NA,3,3.5,5,4,3,0.20000000298023224,1.5,1,0.6333333253860474,0.2153846174478531,0,0.25,2.987499952316284,2,1,0.10000000149011612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1
74x4gh8i,1,3.125,17,14,0,0,0,0,0,0,0,1,1,1,12,12,14,0,NA,NA,NA,2,4.5,4,3.5,3,0.5249999761581421,0,0,0.6833333373069763,0,3,0.20000000298023224,1.7999999523162842,5,-1,0.10000000149011612,0.3499999940395355,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
ctge6pp0,1,3.869999885559082,18,14,0,0,0,0,1,1,1,1,1,1,12,12,14,0,1,1,1,4.5,4.5,5,1.5,4.5,0.20000000298023224,1.5,1,0.8333333134651184,0,4,0.20000000298023224,1.440000057220459,6,1,0,0.20000000298023224,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,3,3
pzslw9y4,1,3.950000047683716,11,11,0,0,0,0,0,0,0,0,0,1,11,11,13,0,1,0,NA,4,3.5,3,3.5,5,0.5249999761581421,-1,0,0.7428571581840515,0.03750000149011612,-2,0.4000000059604645,3.5999999046325684,0,-1,0.20000000298023224,0.20000000298023224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
ncw1x62t,1,3,15,12,0,0,0,0,0,1,0,0,0,1,10,10,11,0,1,0,NA,4.5,3,3,2,2.5,0.5249999761581421,1,1,0.7333333492279053,0.10999999940395355,4,0.5,4.5,5,-1,0.25,0.20000000298023224,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,2,2
d9wm34e1,1,4,15,15,0,0,0,0,0,0,0,0,0,0,14,14,15,0,NA,NA,NA,2,4.5,4.5,3,5,0.28999999165534973,-1.5,0,0.6000000238418579,0.12142857164144516,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4xzo3pfo,1,3.700000047683716,13,11,0,0,0,0,0,0,0,0,1,1,10,13,13,0,0,0,0,1.5,4,4.5,5,3.5,2,-0.5,0,0.22857142984867096,0.4333333373069763,0,0.800000011920929,3.1600000858306885,3,-1,0.75,0.33000001311302185,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,3,3
d3a647fs,1,3,15,13,0,0,0,0,0,0,1,1,1,1,10,10,9,0,NA,NA,NA,5,2,5,2.5,4.5,2,0.5,1,0.5170000195503235,0.43888887763023376,6,0.5,4.5,5,1,0.25,0.10000000149011612,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
twfpqwza,1,3.799999952316284,9,11,0,0,0,0,0,1,1,1,1,0,12,12,12,0,1,1,NA,3,4.5,3,3.5,4,1.3350000381469727,1,1,0.3187499940395355,0.27272728085517883,-3,0.800000011920929,7.360000133514404,-3,1,0.699999988079071,0.8500000238418579,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
l72rthro,1,3.559999942779541,17,14,0,0,0,0,0,0,0,0,0,0,13,13,14,0,NA,NA,NA,1.5,3.5,4.5,4,5,2,-1.5,0,0.4333333373069763,0.3361538350582123,3,0.6000000238418579,5.949999809265137,4,-1,0.20000000298023224,0.3499999940395355,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
coth8nin,1,3.4000000953674316,16,17,0,0,1,1,1,1,1,1,1,1,15,17,17,0,0,1,0,4.5,4,3.5,1.5,3.5,0.5249999761581421,2.5,1,0.6666666865348816,0.15625,-1,0.25,1.6875,1,-1,0.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1
ngxa33rh,1,4,12,12,0,0,0,0,0,0,0,0,1,0,11,11,13,0,NA,NA,NA,2,3.5,3,4.5,1.5,1.3350000381469727,-0.5,0,0.6071428656578064,0.24166667461395264,-1,0.5,7.699999809265137,1,-1,0.25,0.44999998807907104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
gonanh58,1,4,14,12,0,0,0,0,0,0,0,0,0,0,12,12,12,0,NA,NA,NA,4.5,3,3.5,2,5,0.20000000298023224,-1.5,0,0.46875,0.26818183064460754,2,0.5,4.889999866485596,2,-1,0.4000000059604645,0.15000000596046448,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
qskgt2ae,1,3.299999952316284,12,6,0,0,0,0,0,0,0,1,1,1,7,7,8,0,1,0,NA,4,5,5,3.5,4.5,1.3350000381469727,0,0,0.23333333432674408,0.5285714268684387,4,0.8999999761581421,11.6899995803833,5,-1,0.699999988079071,0.949999988079071,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
paqcc6ot,1,3,14,11,0,0,0,0,0,0,0,0,0,1,7,7,6,0,NA,NA,NA,2,2,3.5,2.5,1.5,1.3350000381469727,-1,0,0.6342856884002686,0.14000000059604645,8,0.8500000238418579,6.947500228881836,7,-1,0.75,0.6000000238418579,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
bmdshmg7,1,4,14,13,0,0,0,0,0,0,0,1,1,1,12,12,12,0,1,1,NA,2,3.5,4,4.5,2.5,2,0,0,0.706250011920929,0.3227272629737854,2,0.5,7.610000133514404,2,0,0.30000001192092896,0.25,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1
