participantcode,round,std_female,std_standing,consider_regrade,num_class,control,regret3,regret4,asked,std_male,everasked,num_asked,num_asked_imp,everasked_mt,num_asked_mt,ratio_asked_mt,everasked_fn,num_asked_fn,ratio_asked_fn,orig_ngrade,fn_ngrade,part_up,part_down,posgradechange,neggradechange,O10,O11,O12,O13,O14,O15,O16,O17,O18,O19,O23,O24,O25,O26,O30,O31,O32,O33,O34,O35,O36,O37,stress,pr_up,pr_same,pr_down
ianm90kw,3,1,1,NA,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,50,10
ibuy1jy5,1,1,1,No,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,5,80,15,5
ibuy1jy5,2,1,1,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,15,5
ibuy1jy5,3,1,1,NA,0,6,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,80,15,5
ic5etbmh,1,1,2,No,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,7,60,40,0
ic5etbmh,2,1,2,NA,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,40,0
ic5etbmh,3,1,2,NA,0,3,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,60,40,0
icfyv89k,1,0,2,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,6,10,90,0
icfyv89k,2,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
icfyv89k,3,0,2,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
ie11ngz1,1,0,3,Yes,2,6,3,3,Yes,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4,12.5,87.5,0
ie11ngz1,2,0,3,NA,2,6,3,3,No,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,12.5,87.5,0
ie11ngz1,3,0,3,NA,2,6,3,3,NA,1,1,1,2,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12.5,87.5,0
ieshtvsh,1,1,4,Yes,1,6,2,2,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6,5,90,5
ieshtvsh,2,1,4,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,90,5
ieshtvsh,3,1,4,NA,1,6,2,2,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,90,5
ifld4a8j,1,0,1,Yes,1,5,4,4,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,10,89,1
ifld4a8j,2,0,1,NA,1,5,4,4,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,89,1
ifld4a8j,3,0,1,NA,1,5,4,4,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,89,1
iigacqsh,1,1,4,Yes,3,3,6,5,Yes,0,1,1,3,1,1,0.3982639014720917,0,0,0.2152777761220932,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5.333333492279053,33.33333206176758,30,36.66666793823242
iigacqsh,2,1,4,NA,3,3,6,5,No,0,1,1,3,1,1,0.3982639014720917,0,0,0.2152777761220932,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5.333333492279053,33.33333206176758,30,36.66666793823242
iigacqsh,3,1,4,NA,3,3,6,5,No,0,1,1,3,1,1,0.3982639014720917,0,0,0.2152777761220932,2,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.333333492279053,33.33333206176758,30,36.66666793823242
ij01rjc0,1,0,4,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,10,80,10
ij01rjc0,2,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,80,10
ij01rjc0,3,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,80,10
ij10acx2,1,0,4,Yes,3,5,1,1,Yes,1,1,1,3,1,1,0.3779761791229248,0,0,0.1949404776096344,3.3340001106262207,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,35,65,0
ij10acx2,2,0,4,NA,3,5,1,1,No,1,1,1,3,1,1,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,35,65,0
ij10acx2,3,0,4,NA,3,5,1,1,No,1,1,1,3,1,1,0.3779761791229248,0,0,0.1949404776096344,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,35,65,0
ijdav5js,1,1,3,Yes,3,6,5,6,Yes,0,1,2,3,1,1,0.3982639014720917,1,1,0.2152777761220932,3.6670000553131104,3.6670000553131104,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,43.33333206176758,36.66666793823242,20
ijdav5js,2,1,3,NA,3,6,5,6,No,0,1,2,3,1,1,0.3982639014720917,1,1,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,43.33333206176758,36.66666793823242,20
ijdav5js,3,1,3,NA,3,6,5,6,Yes,0,1,2,3,1,1,0.3982639014720917,1,1,0.2152777761220932,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,43.33333206176758,36.66666793823242,20
ijggwjk1,1,0,4,Yes,2,6,2,1,Yes,1,1,2,2,1,2,0.3779761791229248,1,2,0.1949404776096344,3,3.6670000553131104,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.5,35,65,0
ijggwjk1,2,0,4,NA,2,6,2,1,Yes,1,1,2,2,1,2,0.3779761791229248,1,2,0.1949404776096344,3.3340001106262207,3.3340001106262207,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,35,65,0
ijggwjk1,3,0,4,NA,2,6,2,1,NA,1,1,2,2,1,2,0.3779761791229248,1,2,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,35,65,0
ijyat6bk,1,1,4,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,20,70,10
ijyat6bk,2,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,70,10
ijyat6bk,3,1,4,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,70,10
il4c8jrf,1,0,4,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,80,2
il4c8jrf,2,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,80,2
il4c8jrf,3,0,4,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,80,2
io8xa9l0,1,1,3,Yes,2,5,1,1,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,2.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0,100,0
io8xa9l0,2,1,3,NA,2,5,1,1,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,3,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5,0,100,0
io8xa9l0,3,1,3,NA,2,5,1,1,NA,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,100,0
ioicqqy8,1,1,3,Yes,2,5,1,1,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,4,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,6.5,42.5,52.5,5
ioicqqy8,2,1,3,NA,2,5,1,1,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.6670000553131104,3.6670000553131104,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5,42.5,52.5,5
ioicqqy8,3,1,3,NA,2,5,1,1,NA,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,42.5,52.5,5
ioygjcbg,1,1,2,Yes,1,5,1,1,No,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,97,1
ioygjcbg,2,1,2,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,97,1
ioygjcbg,3,1,2,NA,1,5,1,1,NA,0,0,0,1,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,97,1
ipc5v0p7,1,1,3,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,3,10,90,0
ipc5v0p7,2,1,3,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,90,0
ipc5v0p7,3,1,3,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,90,0
ipwsdp5r,1,0,4,Yes,1,6,1,1,No,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,25,50,25
ipwsdp5r,2,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,50,25
ipwsdp5r,3,0,4,NA,1,6,1,1,NA,1,0,0,1,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,25,50,25
iqcmrjt3,1,1,3,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,7,20,70,10
iqcmrjt3,2,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,70,10
iqcmrjt3,3,1,3,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,70,10
is4az0w7,1,0,1,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,6,25,75,0
is4az0w7,2,0,1,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,75,0
is4az0w7,3,0,1,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,25,75,0
it6ghj7h,1,0,3,Yes,1,6,2,1,Yes,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,100,0,0
it6ghj7h,2,0,3,NA,1,6,2,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0
it6ghj7h,3,0,3,NA,1,6,2,1,NA,1,1,1,1,0,0,0.3779761791229248,1,1,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,100,0,0
itccgygd,1,0,3,No,0,5,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,5,90,5
itccgygd,2,0,3,NA,0,5,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,90,5
itccgygd,3,0,3,NA,0,5,2,2,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,90,5
itfgntjc,1,1,2,Yes,2,5,5,4,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,6,10,90,0
itfgntjc,2,1,2,NA,2,5,5,4,No,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,10,90,0
itfgntjc,3,1,2,NA,2,5,5,4,NA,0,0,0,2,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,90,0
iu0k20f3,1,0,3,No,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,10,80,10
iu0k20f3,2,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,80,10
iu0k20f3,3,0,3,NA,0,5,1,1,NA,1,0,0,0,0,0,0.3779761791229248,0,0,0.1949404776096344,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,80,10
iuyzw49z,1,1,1,No,0,1,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,100,0
iuyzw49z,2,1,1,NA,0,1,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0
iuyzw49z,3,1,1,NA,0,1,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0
ivv0ir05,1,1,4,Yes,4,6,1,1,Yes,0,1,3,2.3027777671813965,1,3,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,4.333333492279053,83.33333587646484,16.66666603088379,0
ivv0ir05,2,1,4,NA,4,6,1,1,Yes,0,1,3,2.3027777671813965,1,3,0.3982639014720917,0,0,0.2152777761220932,3,3,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.333333492279053,83.33333587646484,16.66666603088379,0
ivv0ir05,3,1,4,NA,4,6,1,1,Yes,0,1,3,2.3027777671813965,1,3,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.333333492279053,83.33333587646484,16.66666603088379,0
ix3nm5vf,1,1,3,Yes,1,4,4,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,3.3340001106262207,3.6670000553131104,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,7,30,70,0
ix3nm5vf,2,1,3,NA,1,4,4,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,70,0
ix3nm5vf,3,1,3,NA,1,4,4,1,NA,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,70,0
iy0g3nou,1,1,3,No,0,2,7,7,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,5,10,90,0
iy0g3nou,2,1,3,NA,0,2,7,7,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,90,0
iy0g3nou,3,1,3,NA,0,2,7,7,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,90,0
iybq67yc,1,1,4,No,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,6,10,30,60
iybq67yc,2,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,60
iybq67yc,3,1,4,NA,0,4,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,30,60
iyuytu9y,1,1,3,Yes,2,5,2,2,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,3.3340001106262207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,55,45,0
iyuytu9y,2,1,3,NA,2,5,2,2,Yes,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,3.3340001106262207,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,45,0
iyuytu9y,3,1,3,NA,2,5,2,2,NA,0,1,2,2,0,0,0.3982639014720917,1,2,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,55,45,0
iz5vvkq2,1,1,1,Yes,2,6,1,1,Yes,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,100,0,0
iz5vvkq2,2,1,1,NA,2,6,1,1,No,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,4,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,100,0,0
iz5vvkq2,3,1,1,NA,2,6,1,1,NA,0,1,1,2,1,1,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,100,0,0
izw10uez,1,1,3,No,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,6,10,80,10
izw10uez,2,1,3,NA,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
izw10uez,3,1,3,NA,0,7,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,80,10
izyw28am,1,1,1,No,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,6,40,40,20
izyw28am,2,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,40,20
izyw28am,3,1,1,NA,0,5,1,1,NA,0,0,0,0,0,0,0.3982639014720917,0,0,0.2152777761220932,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,40,20
j23r90va,1,1,3,Yes,1,5,1,1,Yes,0,1,1,1,1,1,0.3982639014720917,0,0,0.2152777761220932,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,5,90,10,0
